央视地方,#genre#
湖北卫视,http://219.140.132.102:8887/rtp/239.254.96.115:8664
湖南卫视,http://119.98.233.151:85/rtp/239.254.96.139:8908
湖南卫视,http://119.98.92.242:4022/rtp/239.254.96.139:8908
湖南卫视,http://171.80.234.215:8888/rtp/239.254.96.139:8908
湖南卫视,http://171.80.251.212:8888/rtp/239.254.96.139:8908
湖南卫视,http://219.140.132.102:8887/rtp/239.254.96.139:8908
贵州卫视,http://119.98.233.151:85/rtp/239.69.1.150:10536
贵州卫视,http://119.98.92.242:4022/rtp/239.69.1.150:10536
贵州卫视,http://171.80.234.215:8888/rtp/239.69.1.150:10536
贵州卫视,http://171.80.251.212:8888/rtp/239.69.1.150:10536
贵州卫视,http://219.140.132.102:8887/rtp/239.69.1.150:10536
辽宁卫视,http://119.98.233.151:85/rtp/239.69.1.71:10066
辽宁卫视,http://119.98.92.242:4022/rtp/239.69.1.71:10066
辽宁卫视,http://171.80.234.215:8888/rtp/239.69.1.71:10066
辽宁卫视,http://171.80.251.212:8888/rtp/239.69.1.71:10066
辽宁卫视,http://219.140.132.102:8887/rtp/239.69.1.71:10066
重庆卫视,http://119.98.233.151:85/rtp/239.69.1.149:10530
重庆卫视,http://119.98.92.242:4022/rtp/239.69.1.149:10530
重庆卫视,http://171.80.234.215:8888/rtp/239.69.1.149:10530
重庆卫视,http://171.80.251.212:8888/rtp/239.69.1.149:10530
重庆卫视,http://219.140.132.102:8887/rtp/239.69.1.149:10530
黑龙江卫视,http://119.98.233.151:85/rtp/239.254.96.138:8902
黑龙江卫视,http://119.98.92.242:4022/rtp/239.254.96.138:8902
黑龙江卫视,http://171.80.234.215:8888/rtp/239.254.96.138:8902
黑龙江卫视,http://171.80.251.212:8888/rtp/239.254.96.138:8902
黑龙江卫视,http://219.140.132.102:8887/rtp/239.254.96.138:8902
其他频道,#genre#
CETV1,http://119.98.233.151:85/rtp/239.69.1.110:10298
CETV1,http://119.98.92.242:4022/rtp/239.69.1.110:10298
CETV1,http://171.80.234.215:8888/rtp/239.69.1.110:10298
CETV1,http://171.80.251.212:8888/rtp/239.69.1.110:10298
CETV1,http://219.140.132.102:8887/rtp/239.69.1.110:10298
卡酷少儿,http://119.98.233.151:85/rtp/239.69.1.193:10800
卡酷少儿,http://119.98.92.242:4022/rtp/239.69.1.193:10800
卡酷少儿,http://171.80.234.215:8888/rtp/239.69.1.193:10800
卡酷少儿,http://171.80.251.212:8888/rtp/239.69.1.193:10800
卡酷少儿,http://219.140.132.102:8887/rtp/239.69.1.193:10800
快乐垂钓,http://119.98.233.151:85/rtp/239.69.1.142:10488
快乐垂钓,http://119.98.92.242:4022/rtp/239.69.1.142:10488
快乐垂钓,http://171.80.234.215:8888/rtp/239.69.1.142:10488
快乐垂钓,http://171.80.251.212:8888/rtp/239.69.1.142:10488
快乐垂钓,http://219.140.132.102:8887/rtp/239.69.1.142:10488
房县综合,http://119.98.233.151:85/rtp/239.69.1.192:10794
房县综合,http://119.98.92.242:4022/rtp/239.69.1.192:10794
房县综合,http://171.80.234.215:8888/rtp/239.69.1.192:10794
房县综合,http://171.80.251.212:8888/rtp/239.69.1.192:10794
房县综合,http://219.140.132.102:8887/rtp/239.69.1.192:10794
梨园频道,http://119.98.233.151:85/rtp/239.69.1.33:9838
梨园频道,http://119.98.92.242:4022/rtp/239.69.1.33:9838
梨园频道,http://171.80.234.215:8888/rtp/239.69.1.33:9838
梨园频道,http://171.80.251.212:8888/rtp/239.69.1.33:9838
